LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
4966677003,04/04/2020,1084,PPP,ALCAN ELEC. & ENGINEERING INC.,6670 Arctic Spur Rd.,ANCHORAGE,AK,99518-1548,07/21/2021,Paid in Full,24,100,3145700.0,3145700.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99518-1548,AK-,92,238210.0,Unanswered,Unknown/NotStated,,3145700.0,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Unanswered,,3182069.46,06/11/2021
5669107103,04/13/2020,1084,PPP,"KAWERAK, INC.",PO Box 948,NOME,AK,99762,10/21/2020,Paid in Full,24,100,3142152.86,3142152.86,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,R,N,N,Unanswered,NOME,NOME,AK,99762-0001,AK-,215,624110.0,Unanswered,Unknown/NotStated,,3142152.86,,,,,,Non-Profit Organization,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,Y,,
1956967206,04/15/2020,1084,PPP,TRAILBOSS TX LLC,201 E 3rd Avenue,ANCHORAGE,AK,99501,06/24/2021,Paid in Full,24,100,3120100.0,3120100.0,0,,90739,Alaska USA FCU,4000 Credit Union Dr,ANCHORAGE,AK,99503-6636,U,Y,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-0999,AK-,199,561210.0,Black or African American,Unknown/NotStated,,3120100.0,,,,,,Limited  Liability Company(LLC),90739,Alaska USA FCU,ANCHORAGE,AK,Male Owned,Unanswered,,3155147.7,06/11/2021
3573847109,04/11/2020,1084,PPP,"GREAT NORTHWEST, INC.",2975 Van Horn Road,FAIRBANKS,AK,99709-5418,12/18/2021,Paid in Full,24,100,3079300.0,3079300.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,R,Y,N,Unanswered,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99709-5418,AK-,59,237310.0,Unanswered,Unknown/NotStated,,3079300.0,,,,,,Subchapter S Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,3128062.61,11/22/2021
4189357104,04/13/2020,1084,PPP,"NEESER CONSTRUCTION, INC.",2501 BLUEBERRY ROAD,ANCHORAGE,AK,99503-2621,09/08/2021,Paid in Full,24,100,3071121.0,3071121.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-2621,AK-,74,237990.0,Unanswered,Unknown/NotStated,26021.02,2947650.5,,97449.48,,,,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,3112602.17,08/23/2021
5357627107,04/13/2020,1084,PPP,"BEACON OCCUPATIONAL HEALTH AND SAFETY SERVICES, INC.",800 Cordova Street,ANCHORAGE,AK,99501-3717,07/21/2021,Paid in Full,24,100,2987200.0,2987200.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,Y,N,Unanswered,ANCHORAGE,ANCHORAGE,AK,99501-3717,AK-,230,621111.0,White,Not Hispanic or Latino,,2987200.0,,,,,,Corporation,56102,KeyBank National Association,CLEVELAND,OH,Female Owned,Non-Veteran,,3021082.21,06/09/2021
5829997101,04/14/2020,1084,PPP,"CENTRAL ENVIRONMENTAL, INC.",311 N Sitka Street,ANCHORAGE,AK,99501-1841,08/07/2021,Paid in Full,24,100,2779746.82,2779746.82,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99501-1841,AK-,122,562910.0,White,Unknown/NotStated,9056.0,2620157.82,,89759.0,,60774.0,,Subchapter S Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,2812951.47,07/02/2021
5002957200,04/27/2020,1084,PPP,CENTRAL COUNCIL TLINGIT & HAIDA INDIAN TRIBES OF ALASKA,9097 Glacier Hwy,Juneau,AK,99801,01/08/2022,Paid in Full,24,100,2769035.0,2769035.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,Juneau,JUNEAU,AK,99801-0001,AK-,318,813410.0,Unanswered,Unknown/NotStated,,2769035.0,,,,,,Professional Association,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,2502035.48,12/15/2021
6570687706,05/01/2020,1084,PPP,"AHTNA CONSTRUCTION &AMP; PRIMARY PRODUCTS COMPANY, LLC",110 W 38th Ave Ste 100,Anchorage,AK,99503,12/16/2021,Paid in Full,24,100,2755587.0,2755587.0,0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,New Business or 2 years or less,Anchorage,ANCHORAGE,AK,99503-0100,AK-,135,237310.0,Unanswered,Unknown/NotStated,,2755587.0,,,,,,,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,501974.25,11/19/2021
4758937701,05/01/2020,1084,PPP,LIFEMED ALASKA LLC,3838 W 50TH AVE,ANCHORAGE,AK,99502,07/13/2021,Paid in Full,24,100,2751369.0,2751369.0,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99502-0800,AK-,133,561320.0,Unanswered,Unknown/NotStated,,2751369.0,,,,,,Limited  Liability Company(LLC),12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,2781520.99,06/11/2021
4878527102,04/13/2020,1084,PPP,"BERING AIR, INC.",PO Box 1650,NOME,AK,99762,09/28/2021,Paid in Full,24,100,2574300.0,2574300.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,R,N,N,Unanswered,NOME,NOME,AK,99762-0001,AK-,184,481211.0,White,Not Hispanic or Latino,,2574300.0,,,,,,Subchapter S Corporation,56102,KeyBank National Association,CLEVELAND,OH,Female Owned,Non-Veteran,,2608294.87,08/17/2021
5502657004,04/05/2020,1084,PPP,PND ENGINEERS INC,1506 W 36th Ave,ANCHORAGE,AK,99503-3595,07/21/2021,Paid in Full,24,100,2045300.0,2489263.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-3595,AK-,112,541330.0,Unanswered,Unknown/NotStated,,2489263.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,2517360.98,06/11/2021
5819017009,04/06/2020,1084,PPP,"GRANT AVIATION, INC.",6402 Kulis Dr,ANCHORAGE,AK,99502-1816,06/19/2021,Paid in Full,24,100,2487000.0,2487000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99502-1816,AK-,189,481111.0,Unanswered,Unknown/NotStated,,2487000.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,2513777.84,05/24/2021
3843497101,04/12/2020,1084,PPP,DAVIS CONSTRUCTORS & ENGINEERS,13701 Vern Drive,ANCHORAGE,AK,99516-2654,07/20/2021,Paid in Full,24,100,2464869.0,2464869.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Unanswered,ANCHORAGE,ANCHORAGE,AK,99516-2654,AK-,78,236210.0,Unanswered,Unknown/NotStated,,2464869.0,,,,,,Sole Proprietorship,56102,KeyBank National Association,CLEVELAND,OH,Male Owned,Unanswered,,2492759.16,06/11/2021
8824207005,04/08/2020,1084,PPP,"JL PROPERTIES, INC",813 D Street Ste 20,ANCHORAGE,AK,99520-3510,07/08/2021,Paid in Full,24,100,2335261.81,2335261.81,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99520-0001,AK-,149,531110.0,White,Not Hispanic or Latino,,2134489.41,,,,,200772.4,Subchapter S Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Non-Veteran,,2362069.34,06/11/2021
4509567707,05/01/2020,1084,PPP,ANCHORAGE NEIGHBORHOOD HEALTH CENTER INC,4951 BUSINESS PARK BLVD,ANCHORAGE,AK,99503,08/12/2021,Paid in Full,24,100,2269089.0,2269089.0,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-0100,AK-,152,621111.0,Unanswered,Unknown/NotStated,,2269089.0,,,,,,Non-Profit Organization,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,Y,2296628.9,07/26/2021
9573647007,04/09/2020,1084,PPP,"ANCHORAGE COMMUNITY MENTAL HEALTH SERVICES, INC.",4020 FOLKER STREET,ANCHORAGE,AK,99508-5321,07/08/2021,Paid in Full,24,100,2266607.92,2266607.92,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-5321,AK-,168,621498.0,Unanswered,Unknown/NotStated,64000.0,2148877.92,3600.0,50130.0,,,,Non-Profit Organization,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,Y,2292627.34,06/11/2021
3492097107,04/11/2020,1084,PPP,"DENALI FOODS, INC.",3301 Denali St,ANCHORAGE,AK,99503-4032,09/25/2021,Paid in Full,24,100,2264130.0,2264130.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,Y,Y,Unanswered,ANCHORAGE,ANCHORAGE,AK,99503-4032,AK-,451,722511.0,Unanswered,Unknown/NotStated,,2264130.0,,,,,,Subchapter S Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,2121565.04,08/31/2021
8121217001,04/08/2020,1084,PPP,"ADVANCED SUPPLY CHAIN INTERNATIONAL, LLC",2525 GAMBELL ST Ste 405,ANCHORAGE,AK,99503-2827,04/08/2022,Paid in Full,24,100,2262000.0,2262000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-2827,AK-,126,493190.0,Unanswered,Unknown/NotStated,,2262000.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,1825612.72,12/22/2021
2790447403,05/06/2020,1084,PPP,ALASKA VILLAGE ELECTRIC,4831 EAGLE STREET,ANCHORAGE,AK,99503,08/12/2021,Paid in Full,24,100,2235797.0,2235797.0,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,Y,Y,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99503-0100,AK-,85,221122.0,Unanswered,Unknown/NotStated,,2235797.0,,,,,,Corporation,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,2260727.67,06/28/2021
4547717008,04/03/2020,1084,PPP,"FAMILY CENTERED SERVICES OF ALASKA, INC.",1825 Marika Rd.,FAIRBANKS,AK,99709-5521,07/21/2021,Paid in Full,24,100,2234000.0,2234000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,N,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99709-5521,AK-,145,621420.0,Unanswered,Unknown/NotStated,,2234000.0,,,,,,Non-Profit Organization,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Unanswered,Y,2260134.74,06/18/2021
8819357010,04/08/2020,1084,PPP,"FAIRWEATHER, LLC",301 Calista Court,ANCHORAGE,AK,99518-3000,07/08/2021,Paid in Full,24,100,2227299.54,2227299.54,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99518-3000,AK-,140,541618.0,Unanswered,Unknown/NotStated,204124.82,1880074.99,,143099.73,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,2252867.72,06/11/2021
3971517208,04/16/2020,1084,PPP,AHTNA PROFESSIONAL SERVICES INC,110 W 38th Ave Ste 200F,ANCHORAGE,AK,99503,,Exemption 4,60,100,2226432.0,2226432.0,0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,Unanswered,ANCHORAGE,ANCHORAGE,AK,99503-0100,AK-,216,541513.0,Unanswered,Unknown/NotStated,,2226432.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,276225.87,05/25/2022
4374997208,04/27/2020,1084,PPP,KETCHIKAN INDIAN COMMUNITY,Ketchikan Indian Community,KETCHIKAN,AK,99901-5742,11/19/2021,Paid in Full,24,100,2750000.0,2210033.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,N,N,Existing or more than 2 years old,KETCHIKAN,KETCHIKAN GATEWAY,AK,99901-5742,AK-,165,621910.0,Unanswered,Unknown/NotStated,,2210033.0,,,,,,Corporation,56102,KeyBank National Association,CLEVELAND,OH,Male Owned,Unanswered,,2241639.5,10/18/2021
4808587005,04/04/2020,1084,PPP,"ALASKA CENTRAL EXPRESS, INC.",5901 Lockheed Avenue,Anchorage,AK,99502-1094,07/21/2021,Paid in Full,24,100,2191500.0,2191500.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99502-1094,AK-,158,481112.0,Unanswered,Unknown/NotStated,,2191500.0,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,2216296.97,06/09/2021
6289427108,04/14/2020,1084,PPP,"KATMAI SUPPORT SERVICES, LLC","11001 OMalley Centre Drive , Suite 204",ANCHORAGE,AK,99515-3096,07/22/2021,Paid in Full,24,100,2191507.0,2191500.0,0,,225134,Truist Bank,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99515-3096,AK-,255,561210.0,Unanswered,Unknown/NotStated,,2191500.0,,,,,,Limited  Liability Company(LLC),225134,Truist Bank,CHARLOTTE,NC,Unanswered,Unanswered,,2216763.12,06/11/2021
4103747310,04/29/2020,1084,PPP,"SAMSON TUG AND BARGE COMPANY, INC.",132 Lincoln St,SITKA,AK,99835-7540,07/20/2021,Paid in Full,24,100,2176746.92,2176746.92,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,SITKA,SITKA,AK,99835-7540,AK-,136,483113.0,White,Unknown/NotStated,,2176746.92,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Female Owned,Non-Veteran,,2200482.41,06/10/2021
6182457008,04/06/2020,1084,PPP,"PDC, INC",1028 AURORA DR.,FAIRBANKS,AK,99709-5507,12/21/2021,Paid in Full,24,100,2161000.0,2161000.0,0,,3498,Mt. McKinley Bank,500 Fourth Ave,FAIRBANKS,AK,99701-4714,R,N,N,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99709-5507,AK-,97,541330.0,Unanswered,Unknown/NotStated,,2161000.0,,,,,,Corporation,3498,Mt. McKinley Bank,FAIRBANKS,AK,Unanswered,Unanswered,,2185629.48,06/11/2021
4064957702,05/01/2020,1084,PPP,PREMIER ALASKA TOURS INC,1900 PREMIER CT,ANCHORAGE,AK,99502,11/19/2021,Paid in Full,24,100,2093019.0,2093019.0,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99502-0800,AK-,199,561520.0,Unanswered,Unknown/NotStated,,2093019.0,,,,,,Subchapter S Corporation,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,1923626.35,09/24/2021
4179237110,04/13/2020,1084,PPP,ANCHORAGE FRACTURE & ORTHOPEDIC CLINIC,3831 Piper Street Suite 220,ANCHORAGE,AK,99508-4634,07/08/2021,Paid in Full,24,100,2063313.95,2063313.95,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,ANCHORAGE,ANCHORAGE,AK,99508-4634,AK-,117,621111.0,Unanswered,Unknown/NotStated,41600.0,1702213.95,,78500.0,,230000.0,11000.0,Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,2087621.48,06/28/2021
4518947008,04/03/2020,1084,PPP,"SOURDOUGH EXPRESS, INC",PO Box 73398,FAIRBANKS,AK,99707,12/18/2021,Paid in Full,24,100,2019000.0,2019000.0,0,,3498,Mt. McKinley Bank,500 Fourth Ave,FAIRBANKS,AK,99701-4714,R,N,Y,Existing or more than 2 years old,FAIRBANKS,FAIRBANKS NORTH STAR,AK,99707-0001,AK-,129,484110.0,Unanswered,Unknown/NotStated,,2019000.0,,,,,,Subchapter S Corporation,3498,Mt. McKinley Bank,FAIRBANKS,AK,Unanswered,Unanswered,,2042508.9,06/09/2021
1198817109,04/10/2020,1084,PPP,NEW HORIZONS TELECOM INC.,901 Cope Industrial Way,PALMER,AK,99645-6739,07/20/2021,Paid in Full,24,100,2009300.0,2009300.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,R,Y,N,Unanswered,PALMER,MATANUSKA SUSITNA,AK,99645-6739,AK-,64,237130.0,Unanswered,Unknown/NotStated,,2009300.0,,,,,,Corporation,56102,KeyBank National Association,CLEVELAND,OH,Unanswered,Unanswered,,2032200.52,06/11/2021
1305708310,01/16/2021,1084,PPS,FOUNTAINHEAD DEVELOPMENT INC,1501 Queens Way,Fairbanks,AK,99701-7456,03/10/2022,Paid in Full,60,100,2000000.0,2000000.0,0,,3495,Denali State Bank,119 N Cushman St,FAIRBANKS,AK,99701-2879,R,Y,N,Existing or more than 2 years old,Fairbanks,FAIRBANKS NORTH STAR,AK,99701-7456,AK-,140,721110.0,Unanswered,Unknown/NotStated,1.0,1999995.0,,,,,,Subchapter S Corporation,3495,Denali State Bank,FAIRBANKS,AK,Male Owned,Unanswered,,2020666.67,02/02/2022
1528398702,03/27/2021,1084,PPS,NORTHERN ENERGY SERVICES LLC,6250 S Airpark Pl,Anchorage,AK,99502-1865,,Exemption 4,60,100,2000000.0,2000000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99502-1865,AK-,204,237310.0,Unanswered,Unknown/NotStated,,2000000.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,,
2340468702,03/28/2021,1084,PPS,WHITTIER SEAFOOD LLC,375 E WHITTIER ST,WHITTIER,AK,99693,,Exemption 4,60,100,2000000.0,2000000.0,0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,R,N,N,Existing or more than 2 years old,WHITTIER,Chugach,AK,99693,AK-,216,114111.0,White,Not Hispanic or Latino,1.0,1999999.0,,,,,,Limited  Liability Company(LLC),9551,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,,
2524238501,02/20/2021,1084,PPS,ALCAN ELECTRICAL AND ENGINEERING INC,6670 Arctic Spur Rd,Anchorage,AK,99518-1548,10/13/2021,Paid in Full,60,100,2000000.0,2000000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99518-1548,AK-,92,238210.0,Unanswered,Unknown/NotStated,1.0,1999998.0,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,,2011342.47,09/20/2021
3041178300,01/21/2021,1084,PPS,FAMILY CENTERED SERVICES OF ALASKA INC,1825 Marika Rd,Fairbanks,AK,99709-5521,04/08/2022,Paid in Full,60,100,2000000.0,2000000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,R,N,N,Existing or more than 2 years old,Fairbanks,FAIRBANKS NORTH STAR,AK,99709-5521,AK-,169,624190.0,Unanswered,Unknown/NotStated,,2000000.0,,,,,,Non-Profit Organization,116975,Northrim Bank,ANCHORAGE,AK,Unanswered,Unanswered,Y,2023068.49,03/28/2022
3582238406,02/05/2021,1084,PPS,COLVILLE INC.,4300 B St Ste 308,Anchorage,AK,99503-5933,12/10/2021,Paid in Full,60,100,2000000.0,2000000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-5933,AK-,150,424720.0,White,Not Hispanic or Latino,1.0,1999996.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,2015342.47,11/17/2021
4955798310,01/23/2021,1084,PPS,ALLEN MARINE TOURS INC.,1512 Sawmill Creek Rd,Sitka,AK,99835-9704,02/10/2022,Paid in Full,60,100,2000000.0,2000000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,N,Existing or more than 2 years old,Sitka,SITKA,AK,99835-9704,AK-,229,488310.0,Unanswered,Not Hispanic or Latino,1.0,1999995.0,,,,,,Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,2018849.32,01/12/2022
5377518309,01/25/2021,1084,PPS,FRESH ALE PUBS LIMITED LIABILITY COMPANY,3300 Old Seward Hwy,Anchorage,AK,99503-4129,11/06/2021,Paid in Full,60,100,2000000.0,2000000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-4129,AK-,157,722511.0,White,Not Hispanic or Latino,1.0,1999996.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,2014356.16,10/22/2021
5805988710,04/03/2021,1084,PPS,FILM-ON PRODUCTIONS LIMITED LIABILITY,1317 W Northern Lights Blvd Ste 8,Anchorage,AK,99503-2399,12/10/2021,Paid in Full,60,100,2000000.0,2000000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,N,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-2399,AK-,145,722511.0,White,Not Hispanic or Latino,1.0,1999996.0,,,,,,Limited  Liability Company(LLC),116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,2012493.15,11/22/2021
6275048401,02/10/2021,1084,PPS,MIDNIGHT MOON COMPANY INC.,6921 Brayton Dr,Anchorage,AK,99507-5601,12/04/2021,Paid in Full,60,100,2000000.0,2000000.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,N,N,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99507-5601,AK-,226,722514.0,Unanswered,Unknown/NotStated,,1999999.0,,,,,,Subchapter S Corporation,3386,First National Bank Alaska,ANCHORAGE,AK,Male Owned,Unanswered,,2015287.67,11/26/2021
6542748808,04/20/2021,1084,PPS,NANA WORLEY LLC,3700 Centerpoint Dr,Anchorage,AK,99503-5800,03/08/2022,Paid in Full,60,100,2000000.0,2000000.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99503-5800,AK-,164,541330.0,Unanswered,Unknown/NotStated,1.0,1999997.0,,,,,,Limited  Liability Company(LLC),3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,,2015945.21,02/09/2022
6744978805,04/20/2021,1084,PPS,"ALASKA TRAVEL ADVENTURES, INC.",9085 Glacier Hwy Ste 301,Juneau,AK,99801-8093,,Exemption 4,60,100,2000000.0,2000000.0,0,,56102,KeyBank National Association,127 Public Sq,CLEVELAND,OH,44114-1217,U,Y,N,Existing or more than 2 years old,Juneau,JUNEAU,AK,99801-8093,AK-,271,721211.0,Unanswered,Unknown/NotStated,1.0,1999995.0,,,,,,Corporation,56102,KeyBank National Association,CLEVELAND,OH,Male Owned,Veteran,,,
7761098503,03/06/2021,1084,PPS,NORTHERN HOSPITALITY GROUP INC,645 W 3rd Ave,Anchorage,AK,99501-2174,,Exemption 4,60,100,2000000.0,2000000.0,0,,116975,Northrim Bank,3111 'C' St,ANCHORAGE,AK,99503,U,Y,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99501-2174,AK-,143,722511.0,White,Not Hispanic or Latino,1.0,1999995.0,,,,,,Subchapter S Corporation,116975,Northrim Bank,ANCHORAGE,AK,Male Owned,Non-Veteran,,,
8143498600,03/24/2021,1084,PPS,AHTNA' T'AENE NENE',Mile 111.5 Richardson Highway,Copper Center,AK,99573,,Exemption 4,60,100,2000000.0,2000000.0,0,,3386,First National Bank Alaska,101 W 36th Ave,ANCHORAGE,AK,99503-5904,R,Y,Y,Existing or more than 2 years old,Copper Center,Copper River,AK,99573,AK-,142,621498.0,Unanswered,Unknown/NotStated,,2000000.0,,,,,,Non-Profit Organization,3386,First National Bank Alaska,ANCHORAGE,AK,Unanswered,Unanswered,Y,,
9231548302,01/30/2021,1084,PPS,COPPER RIVER SEAFOODS INC.,1118 E 5th Ave,Anchorage,AK,99501-2759,,Exemption 4,60,100,2000000.0,2000000.0,0,,119918,East West Bank,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101-4525,U,N,Y,Existing or more than 2 years old,Anchorage,ANCHORAGE,AK,99501-2759,AK-,236,311710.0,Unanswered,Unknown/NotStated,1.0,1999998.0,,,,,,Corporation,119918,East West Bank,PASADENA,CA,Unanswered,Unanswered,,,
